SEQUENTIAL
#field0;field1
2069992996;2069992996
2069992997;2069992997
2069992998;2069992998
2069992999;2069992999
2069993000;2069993000
2069993001;2069993001
2069993002;2069993002
2069993003;2069993003
2069993004;2069993004
2069993005;2069993005
2069993006;2069993006
2069993007;2069993007
2069993008;2069993008
2069993009;2069993009
2069993010;2069993010
2069993011;2069993011
2069993012;2069993012
2069993013;2069993013
2069993014;2069993014
2069993015;2069993015
2069993016;2069993016
2069993017;2069993017
2069993018;2069993018
2069993019;2069993019
2069993020;2069993020
2069993021;2069993021
2069993022;2069993022
2069993023;2069993023
2069993024;2069993024
2069993025;2069993025
2069993026;2069993026
2069993027;2069993027
2069993028;2069993028
2069993029;2069993029
2069993030;2069993030
2069993031;2069993031
2069993032;2069993032
2069993033;2069993033
2069993034;2069993034
2069993035;2069993035
2069993036;2069993036
2069993037;2069993037
2069993038;2069993038
2069993039;2069993039
2069993040;2069993040
2069993041;2069993041
2069993042;2069993042
2069993043;2069993043
2069993044;2069993044
2069993045;2069993045
2069993046;2069993046
2069993047;2069993047
2069993048;2069993048
2069993049;2069993049
2069993050;2069993050
2069993051;2069993051
2069993052;2069993052
2069993053;2069993053
2069993054;2069993054
2069993055;2069993055
2069993056;2069993056
2069993057;2069993057
2069993058;2069993058
2069993059;2069993059
2069993060;2069993060
2069993061;2069993061
2069993062;2069993062
2069993063;2069993063
2069993064;2069993064
2069993065;2069993065
2069993066;2069993066
2069993067;2069993067
2069993068;2069993068
2069993069;2069993069
2069993070;2069993070
2069993071;2069993071
2069993072;2069993072
2069993073;2069993073
2069993074;2069993074
2069993075;2069993075
2069993076;2069993076
2069993077;2069993077
2069993078;2069993078
2069993079;2069993079
2069993080;2069993080
2069993081;2069993081
2069993082;2069993082
2069993083;2069993083
2069993084;2069993084
2069993085;2069993085
2069993086;2069993086
2069993087;2069993087
2069993088;2069993088
2069993089;2069993089
2069993090;2069993090
2069993091;2069993091
2069993092;2069993092
2069993093;2069993093
2069993094;2069993094
2069993095;2069993095
2069993096;2069993096
2069993097;2069993097
2069993098;2069993098
2069993099;2069993099
2069993100;2069993100
2069993101;2069993101
2069993102;2069993102
2069993103;2069993103
2069993104;2069993104
2069993105;2069993105
2069993106;2069993106
2069993107;2069993107
2069993108;2069993108
2069993109;2069993109
2069993110;2069993110
2069993111;2069993111
2069993112;2069993112
2069993113;2069993113
2069993114;2069993114
2069993115;2069993115
2069993116;2069993116
2069993117;2069993117
2069993118;2069993118
2069993119;2069993119
2069993120;2069993120
2069993121;2069993121
2069993122;2069993122
2069993123;2069993123
2069993124;2069993124
2069993125;2069993125
2069993126;2069993126
2069993127;2069993127
2069993128;2069993128
2069993129;2069993129
2069993130;2069993130
2069993131;2069993131
2069993132;2069993132
2069993133;2069993133
2069993134;2069993134
2069993135;2069993135
2069993136;2069993136
2069993137;2069993137
2069993138;2069993138
2069993139;2069993139
2069993140;2069993140
2069993141;2069993141
2069993142;2069993142
2069993143;2069993143
2069993144;2069993144
2069993145;2069993145
2069993146;2069993146
2069993147;2069993147
2069993148;2069993148
2069993149;2069993149
2069993150;2069993150
2069993151;2069993151
2069993152;2069993152
2069993153;2069993153
2069993154;2069993154
2069993155;2069993155
2069993156;2069993156
2069993157;2069993157
2069993158;2069993158
2069993159;2069993159
2069993160;2069993160
2069993161;2069993161
2069993162;2069993162
2069993163;2069993163
2069993164;2069993164
2069993165;2069993165
2069993166;2069993166
2069993167;2069993167
2069993168;2069993168
2069993169;2069993169
2069993170;2069993170
2069993171;2069993171
2069993172;2069993172
2069993173;2069993173
2069993174;2069993174
2069993175;2069993175
2069993176;2069993176
2069993177;2069993177
2069993178;2069993178
2069993179;2069993179
2069993180;2069993180
2069993181;2069993181
2069993182;2069993182
2069993183;2069993183
2069993184;2069993184
2069993185;2069993185
2069993186;2069993186
2069993187;2069993187
2069993188;2069993188
2069993189;2069993189
2069993190;2069993190
2069993191;2069993191
2069993192;2069993192
2069993193;2069993193
2069993194;2069993194
2069993195;2069993195
2069993196;2069993196
2069993197;2069993197
2069993198;2069993198
2069993199;2069993199
