SEQUENTIAL
#field0;field1
2069991396;2069991396
2069991397;2069991397
2069991398;2069991398
2069991399;2069991399
2069991400;2069991400
2069991401;2069991401
2069991402;2069991402
2069991403;2069991403
2069991404;2069991404
2069991405;2069991405
2069991406;2069991406
2069991407;2069991407
2069991408;2069991408
2069991409;2069991409
2069991410;2069991410
2069991411;2069991411
2069991412;2069991412
2069991413;2069991413
2069991414;2069991414
2069991415;2069991415
2069991416;2069991416
2069991417;2069991417
2069991418;2069991418
2069991419;2069991419
2069991420;2069991420
2069991421;2069991421
2069991422;2069991422
2069991423;2069991423
2069991424;2069991424
2069991425;2069991425
2069991426;2069991426
2069991427;2069991427
2069991428;2069991428
2069991429;2069991429
2069991430;2069991430
2069991431;2069991431
2069991432;2069991432
2069991433;2069991433
2069991434;2069991434
2069991435;2069991435
2069991436;2069991436
2069991437;2069991437
2069991438;2069991438
2069991439;2069991439
2069991440;2069991440
2069991441;2069991441
2069991442;2069991442
2069991443;2069991443
2069991444;2069991444
2069991445;2069991445
2069991446;2069991446
2069991447;2069991447
2069991448;2069991448
2069991449;2069991449
2069991450;2069991450
2069991451;2069991451
2069991452;2069991452
2069991453;2069991453
2069991454;2069991454
2069991455;2069991455
2069991456;2069991456
2069991457;2069991457
2069991458;2069991458
2069991459;2069991459
2069991460;2069991460
2069991461;2069991461
2069991462;2069991462
2069991463;2069991463
2069991464;2069991464
2069991465;2069991465
2069991466;2069991466
2069991467;2069991467
2069991468;2069991468
2069991469;2069991469
2069991470;2069991470
2069991471;2069991471
2069991472;2069991472
2069991473;2069991473
2069991474;2069991474
2069991475;2069991475
2069991476;2069991476
2069991477;2069991477
2069991478;2069991478
2069991479;2069991479
2069991480;2069991480
2069991481;2069991481
2069991482;2069991482
2069991483;2069991483
2069991484;2069991484
2069991485;2069991485
2069991486;2069991486
2069991487;2069991487
2069991488;2069991488
2069991489;2069991489
2069991490;2069991490
2069991491;2069991491
2069991492;2069991492
2069991493;2069991493
2069991494;2069991494
2069991495;2069991495
2069991496;2069991496
2069991497;2069991497
2069991498;2069991498
2069991499;2069991499
2069991500;2069991500
2069991501;2069991501
2069991502;2069991502
2069991503;2069991503
2069991504;2069991504
2069991505;2069991505
2069991506;2069991506
2069991507;2069991507
2069991508;2069991508
2069991509;2069991509
2069991510;2069991510
2069991511;2069991511
2069991512;2069991512
2069991513;2069991513
2069991514;2069991514
2069991515;2069991515
2069991516;2069991516
2069991517;2069991517
2069991518;2069991518
2069991519;2069991519
2069991520;2069991520
2069991521;2069991521
2069991522;2069991522
2069991523;2069991523
2069991524;2069991524
2069991525;2069991525
2069991526;2069991526
2069991527;2069991527
2069991528;2069991528
2069991529;2069991529
2069991530;2069991530
2069991531;2069991531
2069991532;2069991532
2069991533;2069991533
2069991534;2069991534
2069991535;2069991535
2069991536;2069991536
2069991537;2069991537
2069991538;2069991538
2069991539;2069991539
2069991540;2069991540
2069991541;2069991541
2069991542;2069991542
2069991543;2069991543
2069991544;2069991544
2069991545;2069991545
2069991546;2069991546
2069991547;2069991547
2069991548;2069991548
2069991549;2069991549
2069991550;2069991550
2069991551;2069991551
2069991552;2069991552
2069991553;2069991553
2069991554;2069991554
2069991555;2069991555
2069991556;2069991556
2069991557;2069991557
2069991558;2069991558
2069991559;2069991559
2069991560;2069991560
2069991561;2069991561
2069991562;2069991562
2069991563;2069991563
2069991564;2069991564
2069991565;2069991565
2069991566;2069991566
2069991567;2069991567
2069991568;2069991568
2069991569;2069991569
2069991570;2069991570
2069991571;2069991571
2069991572;2069991572
2069991573;2069991573
2069991574;2069991574
2069991575;2069991575
2069991576;2069991576
2069991577;2069991577
2069991578;2069991578
2069991579;2069991579
2069991580;2069991580
2069991581;2069991581
2069991582;2069991582
2069991583;2069991583
2069991584;2069991584
2069991585;2069991585
2069991586;2069991586
2069991587;2069991587
2069991588;2069991588
2069991589;2069991589
2069991590;2069991590
2069991591;2069991591
2069991592;2069991592
2069991593;2069991593
2069991594;2069991594
2069991595;2069991595
2069991596;2069991596
2069991597;2069991597
2069991598;2069991598
2069991599;2069991599
