SEQUENTIAL
#field0;field1
2069994596;2069994596
2069994597;2069994597
2069994598;2069994598
2069994599;2069994599
2069994600;2069994600
2069994601;2069994601
2069994602;2069994602
2069994603;2069994603
2069994604;2069994604
2069994605;2069994605
2069994606;2069994606
2069994607;2069994607
2069994608;2069994608
2069994609;2069994609
2069994610;2069994610
2069994611;2069994611
2069994612;2069994612
2069994613;2069994613
2069994614;2069994614
2069994615;2069994615
2069994616;2069994616
2069994617;2069994617
2069994618;2069994618
2069994619;2069994619
2069994620;2069994620
2069994621;2069994621
2069994622;2069994622
2069994623;2069994623
2069994624;2069994624
2069994625;2069994625
2069994626;2069994626
2069994627;2069994627
2069994628;2069994628
2069994629;2069994629
2069994630;2069994630
2069994631;2069994631
2069994632;2069994632
2069994633;2069994633
2069994634;2069994634
2069994635;2069994635
2069994636;2069994636
2069994637;2069994637
2069994638;2069994638
2069994639;2069994639
2069994640;2069994640
2069994641;2069994641
2069994642;2069994642
2069994643;2069994643
2069994644;2069994644
2069994645;2069994645
2069994646;2069994646
2069994647;2069994647
2069994648;2069994648
2069994649;2069994649
2069994650;2069994650
2069994651;2069994651
2069994652;2069994652
2069994653;2069994653
2069994654;2069994654
2069994655;2069994655
2069994656;2069994656
2069994657;2069994657
2069994658;2069994658
2069994659;2069994659
2069994660;2069994660
2069994661;2069994661
2069994662;2069994662
2069994663;2069994663
2069994664;2069994664
2069994665;2069994665
2069994666;2069994666
2069994667;2069994667
2069994668;2069994668
2069994669;2069994669
2069994670;2069994670
2069994671;2069994671
2069994672;2069994672
2069994673;2069994673
2069994674;2069994674
2069994675;2069994675
2069994676;2069994676
2069994677;2069994677
2069994678;2069994678
2069994679;2069994679
2069994680;2069994680
2069994681;2069994681
2069994682;2069994682
2069994683;2069994683
2069994684;2069994684
2069994685;2069994685
2069994686;2069994686
2069994687;2069994687
2069994688;2069994688
2069994689;2069994689
2069994690;2069994690
2069994691;2069994691
2069994692;2069994692
2069994693;2069994693
2069994694;2069994694
2069994695;2069994695
2069994696;2069994696
2069994697;2069994697
2069994698;2069994698
2069994699;2069994699
2069994700;2069994700
2069994701;2069994701
2069994702;2069994702
2069994703;2069994703
2069994704;2069994704
2069994705;2069994705
2069994706;2069994706
2069994707;2069994707
2069994708;2069994708
2069994709;2069994709
2069994710;2069994710
2069994711;2069994711
2069994712;2069994712
2069994713;2069994713
2069994714;2069994714
2069994715;2069994715
2069994716;2069994716
2069994717;2069994717
2069994718;2069994718
2069994719;2069994719
2069994720;2069994720
2069994721;2069994721
2069994722;2069994722
2069994723;2069994723
2069994724;2069994724
2069994725;2069994725
2069994726;2069994726
2069994727;2069994727
2069994728;2069994728
2069994729;2069994729
2069994730;2069994730
2069994731;2069994731
2069994732;2069994732
2069994733;2069994733
2069994734;2069994734
2069994735;2069994735
2069994736;2069994736
2069994737;2069994737
2069994738;2069994738
2069994739;2069994739
2069994740;2069994740
2069994741;2069994741
2069994742;2069994742
2069994743;2069994743
2069994744;2069994744
2069994745;2069994745
2069994746;2069994746
2069994747;2069994747
2069994748;2069994748
2069994749;2069994749
2069994750;2069994750
2069994751;2069994751
2069994752;2069994752
2069994753;2069994753
2069994754;2069994754
2069994755;2069994755
2069994756;2069994756
2069994757;2069994757
2069994758;2069994758
2069994759;2069994759
2069994760;2069994760
2069994761;2069994761
2069994762;2069994762
2069994763;2069994763
2069994764;2069994764
2069994765;2069994765
2069994766;2069994766
2069994767;2069994767
2069994768;2069994768
2069994769;2069994769
2069994770;2069994770
2069994771;2069994771
2069994772;2069994772
2069994773;2069994773
2069994774;2069994774
2069994775;2069994775
2069994776;2069994776
2069994777;2069994777
2069994778;2069994778
2069994779;2069994779
2069994780;2069994780
2069994781;2069994781
2069994782;2069994782
2069994783;2069994783
2069994784;2069994784
2069994785;2069994785
2069994786;2069994786
2069994787;2069994787
2069994788;2069994788
2069994789;2069994789
2069994790;2069994790
2069994791;2069994791
2069994792;2069994792
2069994793;2069994793
2069994794;2069994794
2069994795;2069994795
2069994796;2069994796
2069994797;2069994797
2069994798;2069994798
2069994799;2069994799
