SEQUENTIAL
#field0;field1
2069997796;2069997796
2069997797;2069997797
2069997798;2069997798
2069997799;2069997799
2069997800;2069997800
2069997801;2069997801
2069997802;2069997802
2069997803;2069997803
2069997804;2069997804
2069997805;2069997805
2069997806;2069997806
2069997807;2069997807
2069997808;2069997808
2069997809;2069997809
2069997810;2069997810
2069997811;2069997811
2069997812;2069997812
2069997813;2069997813
2069997814;2069997814
2069997815;2069997815
2069997816;2069997816
2069997817;2069997817
2069997818;2069997818
2069997819;2069997819
2069997820;2069997820
2069997821;2069997821
2069997822;2069997822
2069997823;2069997823
2069997824;2069997824
2069997825;2069997825
2069997826;2069997826
2069997827;2069997827
2069997828;2069997828
2069997829;2069997829
2069997830;2069997830
2069997831;2069997831
2069997832;2069997832
2069997833;2069997833
2069997834;2069997834
2069997835;2069997835
2069997836;2069997836
2069997837;2069997837
2069997838;2069997838
2069997839;2069997839
2069997840;2069997840
2069997841;2069997841
2069997842;2069997842
2069997843;2069997843
2069997844;2069997844
2069997845;2069997845
2069997846;2069997846
2069997847;2069997847
2069997848;2069997848
2069997849;2069997849
2069997850;2069997850
2069997851;2069997851
2069997852;2069997852
2069997853;2069997853
2069997854;2069997854
2069997855;2069997855
2069997856;2069997856
2069997857;2069997857
2069997858;2069997858
2069997859;2069997859
2069997860;2069997860
2069997861;2069997861
2069997862;2069997862
2069997863;2069997863
2069997864;2069997864
2069997865;2069997865
2069997866;2069997866
2069997867;2069997867
2069997868;2069997868
2069997869;2069997869
2069997870;2069997870
2069997871;2069997871
2069997872;2069997872
2069997873;2069997873
2069997874;2069997874
2069997875;2069997875
2069997876;2069997876
2069997877;2069997877
2069997878;2069997878
2069997879;2069997879
2069997880;2069997880
2069997881;2069997881
2069997882;2069997882
2069997883;2069997883
2069997884;2069997884
2069997885;2069997885
2069997886;2069997886
2069997887;2069997887
2069997888;2069997888
2069997889;2069997889
2069997890;2069997890
2069997891;2069997891
2069997892;2069997892
2069997893;2069997893
2069997894;2069997894
2069997895;2069997895
2069997896;2069997896
2069997897;2069997897
2069997898;2069997898
2069997899;2069997899
2069997900;2069997900
2069997901;2069997901
2069997902;2069997902
2069997903;2069997903
2069997904;2069997904
2069997905;2069997905
2069997906;2069997906
2069997907;2069997907
2069997908;2069997908
2069997909;2069997909
2069997910;2069997910
2069997911;2069997911
2069997912;2069997912
2069997913;2069997913
2069997914;2069997914
2069997915;2069997915
2069997916;2069997916
2069997917;2069997917
2069997918;2069997918
2069997919;2069997919
2069997920;2069997920
2069997921;2069997921
2069997922;2069997922
2069997923;2069997923
2069997924;2069997924
2069997925;2069997925
2069997926;2069997926
2069997927;2069997927
2069997928;2069997928
2069997929;2069997929
2069997930;2069997930
2069997931;2069997931
2069997932;2069997932
2069997933;2069997933
2069997934;2069997934
2069997935;2069997935
2069997936;2069997936
2069997937;2069997937
2069997938;2069997938
2069997939;2069997939
2069997940;2069997940
2069997941;2069997941
2069997942;2069997942
2069997943;2069997943
2069997944;2069997944
2069997945;2069997945
2069997946;2069997946
2069997947;2069997947
2069997948;2069997948
2069997949;2069997949
2069997950;2069997950
2069997951;2069997951
2069997952;2069997952
2069997953;2069997953
2069997954;2069997954
2069997955;2069997955
2069997956;2069997956
2069997957;2069997957
2069997958;2069997958
2069997959;2069997959
2069997960;2069997960
2069997961;2069997961
2069997962;2069997962
2069997963;2069997963
2069997964;2069997964
2069997965;2069997965
2069997966;2069997966
2069997967;2069997967
2069997968;2069997968
2069997969;2069997969
2069997970;2069997970
2069997971;2069997971
2069997972;2069997972
2069997973;2069997973
2069997974;2069997974
2069997975;2069997975
2069997976;2069997976
2069997977;2069997977
2069997978;2069997978
2069997979;2069997979
2069997980;2069997980
2069997981;2069997981
2069997982;2069997982
2069997983;2069997983
2069997984;2069997984
2069997985;2069997985
2069997986;2069997986
2069997987;2069997987
2069997988;2069997988
2069997989;2069997989
2069997990;2069997990
2069997991;2069997991
2069997992;2069997992
2069997993;2069997993
2069997994;2069997994
2069997995;2069997995
2069997996;2069997996
2069997997;2069997997
2069997998;2069997998
2069997999;2069997999
