SEQUENTIAL
#field0;field1
2069996196;2069996196
2069996197;2069996197
2069996198;2069996198
2069996199;2069996199
2069996200;2069996200
2069996201;2069996201
2069996202;2069996202
2069996203;2069996203
2069996204;2069996204
2069996205;2069996205
2069996206;2069996206
2069996207;2069996207
2069996208;2069996208
2069996209;2069996209
2069996210;2069996210
2069996211;2069996211
2069996212;2069996212
2069996213;2069996213
2069996214;2069996214
2069996215;2069996215
2069996216;2069996216
2069996217;2069996217
2069996218;2069996218
2069996219;2069996219
2069996220;2069996220
2069996221;2069996221
2069996222;2069996222
2069996223;2069996223
2069996224;2069996224
2069996225;2069996225
2069996226;2069996226
2069996227;2069996227
2069996228;2069996228
2069996229;2069996229
2069996230;2069996230
2069996231;2069996231
2069996232;2069996232
2069996233;2069996233
2069996234;2069996234
2069996235;2069996235
2069996236;2069996236
2069996237;2069996237
2069996238;2069996238
2069996239;2069996239
2069996240;2069996240
2069996241;2069996241
2069996242;2069996242
2069996243;2069996243
2069996244;2069996244
2069996245;2069996245
2069996246;2069996246
2069996247;2069996247
2069996248;2069996248
2069996249;2069996249
2069996250;2069996250
2069996251;2069996251
2069996252;2069996252
2069996253;2069996253
2069996254;2069996254
2069996255;2069996255
2069996256;2069996256
2069996257;2069996257
2069996258;2069996258
2069996259;2069996259
2069996260;2069996260
2069996261;2069996261
2069996262;2069996262
2069996263;2069996263
2069996264;2069996264
2069996265;2069996265
2069996266;2069996266
2069996267;2069996267
2069996268;2069996268
2069996269;2069996269
2069996270;2069996270
2069996271;2069996271
2069996272;2069996272
2069996273;2069996273
2069996274;2069996274
2069996275;2069996275
2069996276;2069996276
2069996277;2069996277
2069996278;2069996278
2069996279;2069996279
2069996280;2069996280
2069996281;2069996281
2069996282;2069996282
2069996283;2069996283
2069996284;2069996284
2069996285;2069996285
2069996286;2069996286
2069996287;2069996287
2069996288;2069996288
2069996289;2069996289
2069996290;2069996290
2069996291;2069996291
2069996292;2069996292
2069996293;2069996293
2069996294;2069996294
2069996295;2069996295
2069996296;2069996296
2069996297;2069996297
2069996298;2069996298
2069996299;2069996299
2069996300;2069996300
2069996301;2069996301
2069996302;2069996302
2069996303;2069996303
2069996304;2069996304
2069996305;2069996305
2069996306;2069996306
2069996307;2069996307
2069996308;2069996308
2069996309;2069996309
2069996310;2069996310
2069996311;2069996311
2069996312;2069996312
2069996313;2069996313
2069996314;2069996314
2069996315;2069996315
2069996316;2069996316
2069996317;2069996317
2069996318;2069996318
2069996319;2069996319
2069996320;2069996320
2069996321;2069996321
2069996322;2069996322
2069996323;2069996323
2069996324;2069996324
2069996325;2069996325
2069996326;2069996326
2069996327;2069996327
2069996328;2069996328
2069996329;2069996329
2069996330;2069996330
2069996331;2069996331
2069996332;2069996332
2069996333;2069996333
2069996334;2069996334
2069996335;2069996335
2069996336;2069996336
2069996337;2069996337
2069996338;2069996338
2069996339;2069996339
2069996340;2069996340
2069996341;2069996341
2069996342;2069996342
2069996343;2069996343
2069996344;2069996344
2069996345;2069996345
2069996346;2069996346
2069996347;2069996347
2069996348;2069996348
2069996349;2069996349
2069996350;2069996350
2069996351;2069996351
2069996352;2069996352
2069996353;2069996353
2069996354;2069996354
2069996355;2069996355
2069996356;2069996356
2069996357;2069996357
2069996358;2069996358
2069996359;2069996359
2069996360;2069996360
2069996361;2069996361
2069996362;2069996362
2069996363;2069996363
2069996364;2069996364
2069996365;2069996365
2069996366;2069996366
2069996367;2069996367
2069996368;2069996368
2069996369;2069996369
2069996370;2069996370
2069996371;2069996371
2069996372;2069996372
2069996373;2069996373
2069996374;2069996374
2069996375;2069996375
2069996376;2069996376
2069996377;2069996377
2069996378;2069996378
2069996379;2069996379
2069996380;2069996380
2069996381;2069996381
2069996382;2069996382
2069996383;2069996383
2069996384;2069996384
2069996385;2069996385
2069996386;2069996386
2069996387;2069996387
2069996388;2069996388
2069996389;2069996389
2069996390;2069996390
2069996391;2069996391
2069996392;2069996392
2069996393;2069996393
2069996394;2069996394
2069996395;2069996395
2069996396;2069996396
2069996397;2069996397
2069996398;2069996398
2069996399;2069996399
